timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2014-01-09 09:30:00-05:00,NHF.AX,buy,2.7200000286102295,7352.0,19997.440210342407,"Entry signal - trend: 100, price: $2.72",100000.0,Base Strategy
2014-01-10 09:30:00-05:00,SCG.AX,buy,3.049999952316284,6557.0,19998.849687337875,"Entry signal - trend: 75, price: $3.05",100000.0,Base Strategy
2014-01-16 09:30:00-05:00,CPU.AX,buy,11.347668647766113,1758.0,19949.201482772827,"Entry signal - trend: 100, price: $11.35",99747.64024066925,Base Strategy
2014-01-17 09:30:00-05:00,WDS.AX,buy,38.6064567565918,516.0,19920.931686401367,"Entry signal - trend: 100, price: $38.61",99747.64024066925,Base Strategy
2014-01-21 09:30:00-05:00,NHF.AX,sell,2.5,7352.0,18380.0,Stop Loss | P&L: -8.1%,98752.33003425598,Base Strategy
2014-01-21 09:30:00-05:00,SHV.AX,buy,5.791968822479248,3409.0,19744.821715831757,"Entry signal - trend: 100, price: $5.79",98752.33003425598,Base Strategy
2014-01-22 09:30:00-05:00,ORG.AX,buy,12.466090202331543,1552.0,19347.371994018555,"Entry signal - trend: 100, price: $12.47",98487.93610167503,Base Strategy
2014-02-12 09:30:00-05:00,BPT.AX,buy,1.480855941772461,166.0,245.82208633422852,"Entry signal - trend: 100, price: $1.48",101221.07678365707,Base Strategy
2014-05-12 10:30:00-04:00,SHV.AX,sell,5.35483980178833,3409.0,18254.648884296417,Stop Loss | P&L: -7.5%,103252.3451538086,Base Strategy
2014-05-15 10:30:00-04:00,FPH.AX,buy,3.9600000381469727,4610.0,18255.600175857544,"Entry signal - trend: 75, price: $3.96",103822.49265384674,Base Strategy
2014-10-02 10:30:00-04:00,BPT.AX,sell,1.343101978302002,166.0,222.95492839813232,Stop Loss | P&L: -9.3%,105119.01431894302,Base Strategy
2014-10-15 10:30:00-04:00,TCL.AX,buy,7.681169033050537,29.0,222.75390195846558,"Entry signal - trend: 75, price: $7.68",102075.02912044525,Base Strategy
2014-11-19 09:30:00-05:00,ORG.AX,sell,11.538786888122559,1552.0,17908.19725036621,Stop Loss | P&L: -7.4%,103970.38551878929,Base Strategy
2014-11-21 09:30:00-05:00,BAP.AX,buy,2.3713219165802,7554.0,17912.965757846832,"Entry signal - trend: 75, price: $2.37",104512.41199994087,Base Strategy
2014-12-01 09:30:00-05:00,WDS.AX,sell,34.50106430053711,516.0,17802.54917907715,Stop Loss | P&L: -10.6%,100853.06046342851,Base Strategy
2014-12-03 09:30:00-05:00,CSL.AX,buy,86.3499984741211,206.0,17788.099685668945,"Entry signal - trend: 100, price: $86.35",103721.80414104463,Base Strategy
2014-12-11 09:30:00-05:00,BAP.AX,sell,2.1911020278930664,7554.0,16551.584718704224,Stop Loss | P&L: -7.6%,102951.47569441797,Base Strategy
2014-12-12 09:30:00-05:00,GMG.AX,buy,5.860000133514404,2850.0,16701.000380516052,"Entry signal - trend: 100, price: $5.86",102951.47569441797,Base Strategy
2014-12-18 09:30:00-05:00,FPH.AX,sell,5.960000038146973,4610.0,27475.600175857544,Profit Target | P&L: 50.5%,105387.05116367342,Base Strategy
2014-12-19 09:30:00-05:00,CBA.AX,buy,83.25890350341797,253.0,21064.502586364746,"Entry signal - trend: 100, price: $83.26",105387.05116367342,Base Strategy
2015-01-12 09:30:00-05:00,SCG.AX,sell,3.640000104904175,6557.0,23867.480687856674,Time Exit | P&L: 19.3%,107813.43125557901,Base Strategy
2015-01-13 09:30:00-05:00,RMD.AX,buy,7.199999809265137,3004.0,21628.79942703247,"Entry signal - trend: 100, price: $7.20",108170.26572251321,Base Strategy
2015-01-20 09:30:00-05:00,CPU.AX,sell,11.516002655029297,1758.0,20245.132667541504,Time Exit | P&L: 1.5%,106639.93910241128,Base Strategy
2015-01-21 09:30:00-05:00,ASX.AX,buy,37.130001068115234,579.0,21498.27061843872,"Entry signal - trend: 100, price: $37.13",107512.81368470193,Base Strategy
2015-08-18 10:30:00-04:00,CBA.AX,sell,77.08000183105469,253.0,19501.240463256836,Stop Loss | P&L: -7.4%,112059.52898907663,Base Strategy
2015-10-08 10:30:00-04:00,STO.AX,buy,4.789968013763428,4519.0,21645.86545419693,"Entry signal - trend: 50, price: $4.79",108239.84178853036,Base Strategy
2015-10-14 10:30:00-04:00,STO.AX,sell,4.406771183013916,4519.0,19914.198976039886,Stop Loss | P&L: -8.0%,105175.37231278421,Base Strategy
2015-10-16 10:30:00-04:00,NAN.AX,buy,1.4199999570846558,14970.0,21257.399357557297,"Entry signal - trend: 50, price: $1.42",106290.8564617634,Base Strategy
2015-12-04 09:30:00-05:00,CSL.AX,sell,98.2699966430664,206.0,20243.61930847168,Time Exit | P&L: 13.8%,113945.08020186426,Base Strategy
2015-12-14 09:30:00-05:00,GMG.AX,sell,5.900000095367432,2850.0,16815.00027179718,Time Exit | P&L: 0.7%,112524.88581180574,Base Strategy
2015-12-16 09:30:00-05:00,GMG.AX,buy,6.28000020980835,3616.0,22708.480758666992,"Entry signal - trend: 100, price: $6.28",113545.53798222543,Base Strategy
