timestamp,symbol,action,price,quantity,value,reason,portfolio_value,market_regime
2015-01-02 09:30:00-05:00,MA,buy,86.16000366210938,290.0,24986.40106201172,"Conviction 2 | LOW conviction: 20, trend: 80, vol: 0.7x",100000.0,STRONG
2015-01-02 09:30:00-05:00,SCHW,buy,30.190000534057617,1159.0,34990.21061897278,"Conviction 4 | HIGH conviction: 40, trend: 100, vol: 0.4x",100000.0,STRONG
2015-01-05 09:30:00-05:00,AVGO,buy,10.008999824523926,3464.0,34671.17539215088,"Conviction 4 | HIGH conviction: 35, trend: 90, vol: 0.6x",99086.93955802917,STRONG
2015-01-05 09:30:00-05:00,ORCL,buy,44.33000183105469,782.0,34666.061431884766,"Conviction 4 | HIGH conviction: 40, trend: 100, vol: 0.9x",99086.93955802917,STRONG
2015-01-14 09:30:00-05:00,SCHW,sell,27.459999084472656,1159.0,31826.13893890381,Stop Loss | P&L: -9.0%,94254.6047477722,WEAK
2015-01-20 09:30:00-05:00,LLY,buy,70.68000030517578,31.0,2191.080009460449,"Conviction 1 | MINIMAL conviction: 15, trend: 80, vol: 0.9x",96701.61965560912,WEAK
2015-01-29 09:30:00-05:00,AAPL,buy,28.827499389648438,1.0,28.827499389648438,"Conviction 4 | HIGH conviction: 40, trend: 70, vol: 2.4x",95265.55488204955,WEAK
2015-02-05 09:30:00-05:00,NVDA,buy,0.5040000081062317,40.0,20.160000324249268,"Conviction 1 | MINIMAL conviction: 17, trend: 65, vol: 0.9x",96287.17252349852,NORMAL
2015-06-26 10:30:00-04:00,ORCL,sell,41.099998474121094,782.0,32140.198806762695,Stop Loss | P&L: -7.3%,110423.79922723769,NORMAL
2015-06-29 10:30:00-04:00,SCHW,buy,33.529998779296875,322.0,10796.659606933594,"Conviction 5 | MAX conviction: 50, trend: 90, vol: 1.9x",108024.50448703764,WEAK
2015-06-29 10:30:00-04:00,NFLX,buy,93.08856964111328,101.0,9401.945533752441,"Conviction 4 | HIGH conviction: 35, trend: 90, vol: 1.4x",108024.50448703764,WEAK
2015-07-08 10:30:00-04:00,AVGO,sell,13.010000228881836,3464.0,45066.64079284668,Trailing Stop | P&L: 30.0%,106825.55793547629,WEAK
2015-08-24 10:30:00-04:00,AAPL,sell,23.717500686645508,1.0,23.717500686645508,Stop Loss | P&L: -17.7%,102809.61079454422,WEAK
2015-08-24 10:30:00-04:00,SCHW,sell,28.440000534057617,322.0,9157.680171966553,Stop Loss | P&L: -15.2%,102809.61079454422,WEAK
2015-08-27 10:30:00-04:00,GOOG,buy,31.430999755859375,299.0,9397.868927001953,"Conviction 4 | HIGH conviction: 40, trend: 80, vol: 1.7x",107680.96155977249,WEAK
2015-08-27 10:30:00-04:00,GOOGL,buy,32.98699951171875,285.0,9401.294860839844,"Conviction 4 | HIGH conviction: 40, trend: 80, vol: 1.7x",107680.96155977249,WEAK
2015-11-06 09:30:00-05:00,NVDA,sell,0.7612500190734863,40.0,30.450000762939453,HOME RUN TARGET | P&L: 51.0%,112327.47797727585,WEAK
2015-11-09 09:30:00-05:00,MSFT,buy,54.91999816894531,818.0,44924.558502197266,"Conviction 5 | MAX conviction: 45, trend: 100, vol: 0.8x",112353.84331846237,STRONG
2015-11-09 09:30:00-05:00,AAPL,buy,30.264999389648438,742.0,22456.62954711914,"Conviction 1 | MINIMAL conviction: 17, trend: 65, vol: 0.7x",112353.84331846237,STRONG
2015-11-16 09:30:00-05:00,AAPL,sell,27.844999313354492,742.0,20660.989490509033,Stop Loss | P&L: -8.0%,106548.48838758467,STRONG
2015-12-29 09:30:00-05:00,MA,sell,99.2300033569336,290.0,28776.700973510742,Time Exit | P&L: 15.2%,113094.33849668501,STRONG
2015-12-30 09:30:00-05:00,AVGO,buy,14.793999671936035,2012.0,29765.527339935303,"Conviction 5 | MAX conviction: 45, trend: 100, vol: 0.6x",113584.72683668135,STRONG
2015-12-30 09:30:00-05:00,SCHW,buy,33.560001373291016,887.0,29767.72121810913,"Conviction 3 | STANDARD conviction: 30, trend: 90, vol: 0.5x",113584.72683668135,STRONG
2016-01-06 09:30:00-05:00,AVGO,sell,13.456999778747559,2012.0,27075.483554840088,Stop Loss | P&L: -9.0%,104483.66031217575,STRONG
2016-01-07 09:30:00-05:00,SCHW,sell,29.93000030517578,887.0,26547.910270690918,Stop Loss | P&L: -10.8%,103022.21543073654,STRONG
2016-01-11 09:30:00-05:00,NFLX,sell,112.12999725341797,101.0,11325.129722595215,Trailing Stop | P&L: 20.5%,102017.32366514206,STRONG
2016-01-19 09:30:00-05:00,LLY,sell,82.30999755859375,31.0,2551.6099243164062,Time Exit | P&L: 16.5%,100838.95975828171,STRONG
2016-01-20 09:30:00-05:00,MSFT,sell,49.97999954223633,818.0,40883.63962554932,Stop Loss | P&L: -9.0%,99189.2810587883,STRONG
2016-02-01 09:30:00-05:00,MSFT,buy,55.09000015258789,275.0,15149.75004196167,"Conviction 3 | STANDARD conviction: 30, trend: 70, vol: 1.8x",101045.31863737106,NORMAL
2016-02-02 09:30:00-05:00,AVGO,buy,13.767999649047852,924.0,12721.631675720215,"Conviction 2 | LOW conviction: 25, trend: 80, vol: 0.7x",101775.6362528801,NORMAL
2016-02-08 09:30:00-05:00,MSFT,sell,49.54999923706055,275.0,13626.24979019165,Stop Loss | P&L: -10.1%,96412.48625135422,NORMAL
2016-02-08 09:30:00-05:00,AVGO,sell,12.699000358581543,924.0,11733.876331329346,Stop Loss | P&L: -7.8%,96412.48625135422,NORMAL
2016-02-19 09:30:00-05:00,NVDA,buy,0.7509999871253967,25891.0,19444.140666663647,"Conviction 5 | MAX conviction: 45, trend: 60, vol: 2.6x",97220.96125745773,NORMAL
2016-02-26 09:30:00-05:00,AVGO,buy,13.246999740600586,747.0,9895.508806228638,"Conviction 1 | MINIMAL conviction: 15, trend: 60, vol: 0.4x",99073.8743866682,NORMAL
2016-02-26 09:30:00-05:00,ORCL,buy,37.290000915527344,265.0,9881.850242614746,"Conviction 1 | MINIMAL conviction: 17, trend: 65, vol: 0.8x",99073.8743866682,NORMAL
2016-03-10 09:30:00-05:00,MSFT,buy,52.84000015258789,236.0,12470.240036010742,"Conviction 2 | LOW conviction: 20, trend: 80, vol: 0.9x",99953.35214865208,NORMAL
2016-05-25 10:30:00-04:00,NVDA,sell,1.1375000476837158,25891.0,29451.013734579086,HOME RUN TARGET | P&L: 51.5%,109761.88443231583,NORMAL
2016-05-26 10:30:00-04:00,NVDA,buy,1.1292500495910645,38953.0,43987.677181720734,"Conviction 5 | MAX conviction: 45, trend: 100, vol: 0.9x",109970.11138486862,STRONG
2016-05-26 10:30:00-04:00,SCHW,buy,30.639999389648438,897.0,27484.07945251465,"Conviction 2 | LOW conviction: 25, trend: 80, vol: 1.1x",109970.11138486862,STRONG
2016-06-13 10:30:00-04:00,SCHW,sell,28.260000228881836,897.0,25349.220205307007,Stop Loss | P&L: -7.8%,108147.42767703533,STRONG
2016-06-27 10:30:00-04:00,MSFT,sell,49.099998474121094,236.0,11587.599639892578,Stop Loss | P&L: -7.1%,104882.01675879955,STRONG
2016-06-30 10:30:00-04:00,LLY,buy,78.1500015258789,68.0,5314.200103759766,"Conviction 1 | MINIMAL conviction: 15, trend: 60, vol: 1.5x",107719.85194182396,WEAK
2016-08-31 10:30:00-04:00,GOOGL,sell,39.47999954223633,285.0,11251.799869537354,Time Exit | P&L: 19.7%,126715.15675461292,WEAK
2016-09-01 10:30:00-04:00,AAPL,buy,26.524999618530273,595.0,15782.374773025513,"Conviction 2 | LOW conviction: 20, trend: 80, vol: 1.1x",126295.26257503033,NORMAL
2016-09-01 10:30:00-04:00,MA,buy,96.62999725341797,163.0,15750.689552307129,"Conviction 2 | LOW conviction: 25, trend: 80, vol: 1.3x",126295.26257503033,NORMAL
2016-09-30 10:30:00-04:00,NVDA,sell,1.6942499876022339,38953.0,65996.11976706982,HOME RUN TARGET | P&L: 50.0%,133635.65592074394,NORMAL
2016-11-04 10:30:00-04:00,GOOG,sell,37.53300094604492,299.0,11222.367282867432,Time Exit | P&L: 19.4%,132189.90403056145,NORMAL
2016-11-04 10:30:00-04:00,LLY,sell,72.12000274658203,68.0,4904.160186767578,Stop Loss | P&L: -7.7%,132189.90403056145,NORMAL
2016-11-07 09:30:00-05:00,NFLX,buy,122.02999877929688,95.0,11592.849884033203,"Conviction 4 | HIGH conviction: 40, trend: 100, vol: 0.4x",132940.65824961662,WEAK
2016-11-08 09:30:00-05:00,NVDA,buy,1.781749963760376,14981.0,26692.396207094193,"Conviction 5 | MAX conviction: 50, trend: 100, vol: 1.5x",133464.79676890373,NORMAL
2016-11-08 09:30:00-05:00,SCHW,buy,32.310001373291016,413.0,13344.03056716919,"Conviction 1 | MINIMAL conviction: 15, trend: 80, vol: 1.0x",133464.79676890373,NORMAL
2016-11-16 09:30:00-05:00,NFLX,sell,112.95999908447266,95.0,10731.199913024902,Stop Loss | P&L: -7.4%,138308.43418204784,NORMAL
2016-12-27 09:30:00-05:00,NVDA,sell,2.801500082015991,14981.0,41969.272728681564,HOME RUN TARGET | P&L: 57.2%,152047.55728423595,NORMAL
2016-12-28 09:30:00-05:00,NFLX,buy,128.35000610351562,474.0,60837.902893066406,"Conviction 5 | MAX conviction: 45, trend: 100, vol: 0.8x",152287.61650550365,STRONG
