scan_date,data_date,symbol,ib_action,conviction_level,position_size_pct,current_price,stop_loss_price,profit_target_price,daily_change_pct,week_gain_pct,month_gain_pct,atr,atr_percentage,volume,avg_volume_20d,conviction_reason,fundamental_score,fundamental_grade,market_cap,pe_ratio,forward_pe,peg_ratio,roe,roa,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,revenue_quarterly_growth,current_ratio,quick_ratio,debt_to_equity,total_debt_to_equity,free_cashflow,operating_cashflow,book_value,price_to_book,enterprise_to_revenue,enterprise_to_ebitda,target_mean_price,target_high_price,target_low_price,recommendation_mean,number_of_analyst_opinions,trend_strength,breakout_power,volume_surge,momentum_points,total_conviction_score
2025-08-25,252,DTL.AX,BUY,5,40,8.270000457763672,7.691100425720215,12.405000686645508,3.3750057220458984,7.542267831306804,7.682300034018108,0.22428573880876815,2.7120402224187816,791200,371942.4,"MAX conviction: 100, trend: 100, vol: 2.3x, daily: 3.4%",55,C,1281089280,29.535715,24.32353,0,58.964000000000006,8.383001,5.5430003,10.2919996,6.616,-1.9,4.3,4.3,0,1.19,1.051,0.23843,0,43073124,56928000,0.506,16.343876,1.412,20.408,8.48605,9.7505,7.0,2.1,10,100,25,2.2801944563204573,25,100
2025-08-25,252,DTL.AX,BUY,5,40,8.270000457763672,7.691100425720215,12.405000686645508,3.3750057220458984,7.542267831306804,7.682300034018108,0.22428573880876815,2.7120402224187816,791200,371942.4,"MAX conviction: 100, trend: 100, vol: 2.3x, daily: 3.4%",55,C,1281089280,29.535715,24.32353,0,58.964000000000006,8.383001,5.5430003,10.2919996,6.616,-1.9,4.3,4.3,0,1.19,1.051,0.23843,0,43073124,56928000,0.506,16.343876,1.412,20.408,8.48605,9.7505,7.0,2.1,10,100,25,2.2801944563204573,25,100
2025-08-25,249,BIO,BUY,5,40,303.82000732421875,282.55260681152345,455.7300109863281,6.592291557167385,6.357209069978786,18.18570765473957,8.470716203962054,2.7880705680197706,783300,325475.0,"MAX conviction: 95, trend: 90, vol: 2.6x, daily: 6.6%",45,C,7988552192,27.395853,26.078972,0,4.5900002,1.592,12.497,52.959996,12.185001,2.1,0.0,0.0,0,5.121,3.374,0.1973,0,223395504,534200000,263.419,1.1533716,3.232,20.119,326.5,409.0,265.0,0.0,6,90,25,2.6226269796096027,25,95
2025-08-25,252,TDO.AX,BUY,5,40,0.1550000011920929,0.1441500011086464,0.23250000178813934,3.3333300219643203,34.78260728722486,34.78260728722486,0.006428572216204235,4.14746591404038,669946,273074.2,"MAX conviction: 95, trend: 90, vol: 2.8x, daily: 3.3%",25,D,51688468,0,0,0,-22.659001,-13.694999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,4.071,3.953,0.00436,0,-1951267,-1351589,0.031,5.0,0.0,-31.161,0.0,0.0,0.0,0.0,0,90,25,2.7774980478211777,25,95
2025-08-25,252,NHF.AX,BUY,5,40,7.920000076293945,7.365600070953369,11.880000114440918,2.723735889856682,4.2105286273269815,8.344735133916558,0.1471428189958845,1.857863858313723,1796069,809756.6,"MAX conviction: 90, trend: 100, vol: 2.4x, daily: 2.7%",60,B,3857174528,24.0,17.217392,0,17.996000000000002,8.145001,5.505,10.616,7.722999999999999,0.0,0.0,0.0,0,2.424,2.228,0.27918,0,4487500,165700000,2.286,3.464567,0.746,8.224,7.49091,8.3,5.6,2.27273,11,100,15,2.411200482006772,25,90
2025-08-25,252,WAF.AX,BUY,5,40,2.8499999046325684,2.6504999113082888,4.2749998569488525,2.15053561289984,5.1660466610666145,19.24685270031974,0.09392857551574707,3.2957396020634833,6527840,4293227.5,"MAX conviction: 90, trend: 100, vol: 1.6x, daily: 2.2%",86,A,3251935488,13.571428,10.555554,0,22.185,12.903999999999998,30.664,48.259,47.615,9.700000000000001,78.3,95.3,0,3.33,2.596,0.32421,0,-70938000,251640000,1.094,2.6051188,4.495,8.19,3.95,5.0,3.4,1.25,4,100,25,1.5535721110977887,25,90
2025-08-25,252,SFR.AX,BUY,5,40,12.640000343322754,11.755200319290163,18.96000051498413,5.245629495708792,3.5217060100930064,12.455521358656728,0.3050000326974051,2.412974876686023,2691123,1855392.1,"MAX conviction: 90, trend: 100, vol: 1.5x, daily: 5.2%",45,C,5802670080,42.13333,16.415585,0,4.954,3.396,8.053,61.602999999999994,16.539,35.3,0.0,0.0,0,1.244,0.944,0.28789000000000003,0,159226000,474112992,3.809,3.3184564,5.362,12.891,11.69035,13.375,8.35,2.38462,13,100,25,1.5157669734485362,25,90
2025-08-25,252,MP1.AX,BUY,5,40,16.079999923706055,14.954399929046632,24.119999885559082,13.239437603472815,5.998680572415815,9.462221804137627,0.7853570665631976,4.88406138239702,1367554,773502.0,"MAX conviction: 90, trend: 100, vol: 1.9x, daily: 13.2%",40,C,2587931136,0,76.571434,0,-0.17499999,-0.132,-0.12899999,71.366996,-0.78100003,20.1,0.0,0.0,0,2.362,2.266,0.16135000000000002,0,34718000,68246000,1.111,14.473448,9.732,107.479,15.1725,19.09,11.0,2.5625,16,100,25,1.889899559432403,25,90
2025-08-25,252,ZIP.AX,BUY,5,40,4.03000020980835,3.7479001951217654,6.045000314712524,7.4666722615559955,24.76780761643278,28.753995605785775,0.1942856822695051,4.820984420711595,29879126,17816481.85,"MAX conviction: 90, trend: 100, vol: 1.8x, daily: 7.5%",40,C,5202044928,67.16667,40.300003,0,14.421999999999999,5.722,7.391,66.89499599999999,21.511999,30.599999999999998,0.0,0.0,0,8.519,7.865,3.41649,0,-83552000,-49800000,0.534,7.5468173,6.709,19.523,4.31222,5.0,3.1,1.22222,9,100,25,1.7702350262211441,25,90
2025-08-25,252,GDI.AX,BUY,5,40,0.7149999737739563,0.6649499756097794,1.0724999606609344,4.379557851876448,5.9259201698670605,5.9259201698670605,0.012142849820000785,1.6983007364192837,1344476,456216.1,"MAX conviction: 90, trend: 90, vol: 3.3x, daily: 4.4%",50,C,384273888,14.299999,10.214285,0,2.7390001,2.516,3.698,68.371004,57.243997,18.0,19.0,19.2,0,1.262,0.758,0.5386,0,4153125,22167000,0.046,15.543478,17.882,31.663,0.885,0.97,0.8,0.0,2,90,25,3.2966575170221026,20,90
