symbol,source,sector,industry,liquidity_tier,liquidity_score,ddv,fundamental_score,fundamental_percentage,fundamental_grade,market_cap_score,price_score,volume_score,roe_score,profit_margin_score,revenue_growth_score,earnings_growth_score,current_ratio_score,debt_to_equity_score,institutional_score,market_cap,price,volume,roe,profit_margin,gross_margin,operating_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,current_ratio,debt_to_equity,quick_ratio,institutional_ownership,insider_ownership,pe_ratio,peg_ratio,currency
TMDX,IJR,Healthcare,Medical Devices,TIER 2 - GOOD,71.98527158579057,106350687.75,120.0,80.0,A,10.0,5.0,5.0,20.0,15.0,25.0,25.0,15.0,0,0,3907049216,113.9,808531,54.237,31.427,59.919,13.232,32.2,1188.1,1436.9,7.142,1.09761,6.412,0,0,23.388092,0,USD
CHC.AX,ASX300,Real Estate,REIT - Diversified,TIER 3 - ADEQUATE,51.52783614077679,30872280.684999995,120.0,80.0,A,10.0,5.0,5.0,10.0,15.0,25.0,25.0,15.0,10,0,8802478080,18.61,1285092,17.984,32.497,76.693,69.982004,63.7,49.8,49.6,3.715,0.18035,1.902,0,0,16.616072,0,AUD
360.AX,ASX300,Technology,Software - Application,TIER 3 - ADEQUATE,58.32571249802864,43801844.52816667,117.0,78.0,A,10.0,5.0,5.0,20.0,15.0,20.0,25.0,15.0,2,0,4628763648,18.81,1145398,33.269999999999996,30.814999999999998,77.805,6.1339997,26.400000000000002,1377.3,1425.7,6.262,0.56686,5.963,0,0,22.392857,0,AUD
APP,IVV,Communication Services,Advertising Agencies,TIER 1 - EXCELLENT,98.49470031675644,2847147797.6666665,115.0,76.66666666666667,A,5.0,5.0,5.0,20.0,15.0,25.0,25.0,15.0,0,0,149507915776,442.39,5946486,212.945,60.827,87.864,76.917,65.9,84.7,84.0,3.322,1.7180099999999998,3.229,0,0,44.06275,0,USD
HL,IJH,Basic Materials,Other Precious Metals & Mining,TIER 1 - EXCELLENT,105.0,394570835.26666665,114.631,76.42066666666668,A,10.0,5.0,5.0,4.631,15.0,25.0,25.0,15.0,10,0,11556831232,17.24,24527110,13.893,22.608,54.969,49.105,79.5,951.5,1027.2,2.718,0.11,2.11,0,0,35.183674,0,USD
WT,IJR,Financial Services,Asset Management,TIER 3 - ADEQUATE,88.5651304668734,35212562.233333334,112.41333333333333,74.94222222222223,B+,10.0,4.413333333333334,5.0,20.0,15.0,25.0,25.0,8.0,0,0,1875005184,13.24,3643968,26.825001999999998,22.103001,50.831,40.739999999999995,33.2,58.099999999999994,46.6,1.746,2.31243,1.713,0,0,17.653334,0,USD
NBIX,IJH,Healthcare,Drug Manufacturers - Specialty & Generic,TIER 2 - GOOD,71.78920603507412,139243257.18333334,112.0,74.66666666666667,B+,10.0,5.0,5.0,10.0,12.0,20.0,25.0,15.0,10,0,12814406656,127.68,1121221,16.383,16.731001,62.671,28.205999999999996,28.299999999999997,47.699999999999996,49.1,3.393,0.14488,2.915,0,0,27.340471,0,USD
APH,IVV,Technology,Electronic Components,TIER 2 - GOOD,72.91199609362587,1053664732.3666666,112.0,74.66666666666667,B+,5.0,5.0,5.0,20.0,12.0,25.0,25.0,15.0,0,0,155790704640,126.74,9930073,36.851,18.490000000000002,37.217999,27.468999999999998,49.1,57.599999999999994,60.199999999999996,2.979,1.1893500000000001,2.374,0,0,37.832836,0,USD
CTRE,IJR,Real Estate,REIT - Healthcare Facilities,TIER 3 - ADEQUATE,64.93149254077866,64921422.93333332,111.05533333333334,74.0368888888889,B+,10.0,5.0,5.0,3.0553333333333335,15.0,25.0,25.0,15.0,8,0,8058863616,36.1,2499265,9.166,67.283994,97.989,67.100996,55.1,77.10000000000001,113.5,2.447,0.22030999999999998,1.54,0,0,22.99363,0,USD
WWD,IJH,Industrials,Aerospace & Defense,TIER 3 - ADEQUATE,68.75066983890392,162579130.26666665,111.0,74.0,B+,10.0,5.0,5.0,15.0,8.0,20.0,25.0,15.0,8,0,21199865856,353.35,632320,20.381,12.892999999999999,28.104000000000003,16.055,28.999999999999996,52.800000000000004,53.5,2.051,0.36256,1.297,0,0,44.55864,0,USD
FIX,IVV,Industrials,Engineering & Construction,TIER 2 - GOOD,88.5607769107645,541697070.8333333,110.42568333333334,73.61712222222224,B+,10.0,5.0,4.19635,20.0,8.0,25.0,25.0,3.2293333333333334,10,0,47855222784,1356.75,419635,49.238998,11.2349994,24.125999,16.113001,41.699999999999996,129.5,126.8,1.211,0.19739,1.156,0,0,46.94637,0,USD
TER,IVV,Technology,Semiconductor Equipment & Materials,TIER 2 - GOOD,76.46262069940613,641320735.0,110.0,73.33333333333333,B+,10.0,5.0,5.0,10.0,12.0,25.0,25.0,8.0,10,0,45531164672,290.83,3307210,19.733999999999998,17.368001,58.224,30.349999999999998,43.9,81.39999999999999,75.9,1.748,0.10131,0.994,0,0,84.05491,0,USD
LRN,IJR,Consumer Defensive,Education & Training Services,TIER 1 - EXCELLENT,99.494395712,122718349.3,110.0,73.33333333333333,B+,10.0,5.0,5.0,15.0,8.0,25.0,25.0,15.0,2,0,3730614784,85.06,1214431,22.256999999999998,12.661,39.305001,5.38,47.8,108.3,114.7,7.27,0.57949,6.79,0,0,13.0660515,0,USD
ACAD,IJR,Healthcare,Biotechnology,TIER 3 - ADEQUATE,62.57972860540871,44238749.11666667,109.7,73.13333333333334,B+,10.0,5.0,5.0,20.0,15.0,4.7,25.0,15.0,10,0,3536058112,20.74,1580596,39.894,36.491,61.007999999999996,6.1240003000000005,9.4,86.2,90.3,3.833,0.042519999999999995,3.493,0,0,9.017391,0,USD
MNST,IVV,Consumer Defensive,Beverages - Non-Alcoholic,TIER 3 - ADEQUATE,68.4866961551563,420113009.4333333,108.8,72.53333333333333,B+,5.0,5.0,5.0,20.0,15.0,8.799999999999999,25.0,15.0,10,0,72088772608,73.69,6045531,26.815,22.973,55.848,31.315001999999996,17.599999999999998,66.60000000000001,65.9,3.703,0.008,3.028,0,0,37.984535,0,USD
SLM,IJH,Financial Services,Credit Services,TIER 2 - GOOD,70.6592059859101,82850729.49999999,108.41866666666667,72.27911111111112,B+,10.0,5.0,5.0,20.0,15.0,25.0,25.0,3.4186666666666667,0,0,3909590528,19.73,3697046,32.305,45.096000000000004,100.0,66.823995,67.80000000000001,126.2,109.00000000000001,1.282,2.39089,1.231,0,0,5.702312,0,USD
VITL,IJR,Consumer Defensive,Farm Products,TIER 3 - ADEQUATE,66.63003213177778,54108489.333333336,108.32786666666667,72.21857777777778,B+,10.0,4.836666666666666,5.0,15.0,3.4912,20.0,25.0,15.0,10,0,650006272,14.51,2018357,21.361999,8.728,37.617,10.026,28.7,51.300000000000004,54.300000000000004,2.16,0.15228,1.528,0,0,10.076388,0,USD
LLY,IVV,Healthcare,Drug Manufacturers - General,TIER 1 - EXCELLENT,91.20790267229376,3731953470.466667,108.0,72.0,B+,5.0,5.0,5.0,20.0,15.0,25.0,25.0,8.0,0,0,811513544704,906.7,3055101,101.15899999999999,31.667,83.044,44.896,42.6,51.4,50.5,1.579,1.6531,0.777,0,0,39.52485,0,USD
EXEL,IJH,Healthcare,Biotechnology,TIER 2 - GOOD,72.13910113495277,121600125.75,107.8,71.86666666666667,B+,10.0,5.0,5.0,20.0,15.0,2.8000000000000003,25.0,15.0,10,0,11064988672,41.27,2799253,35.527,33.73,96.392995,39.406,5.6000000000000005,84.2,74.8,3.558,0.09295999999999999,3.349,0,0,14.8453245,0,USD
GMED,IJH,Healthcare,Medical Devices,TIER 2 - GOOD,73.94605094491904,144594964.1,106.09766683333334,70.73177788888889,B+,10.0,5.0,5.0,4.097666833333333,12.0,20.0,25.0,15.0,10,0,11666928640,86.26,1254466,12.2930005,18.301001,68.072,24.381,25.7,437.0,430.40000000000003,4.264,0.02612,2.61,0,0,22.005102,0,USD
NXT,IJH,Technology,Solar,TIER 2 - GOOD,73.96542360444778,192772252.25,105.16,70.10666666666665,B+,10.0,5.0,5.0,20.0,12.0,25.0,3.16,15.0,10,0,17202501632,114.39,1928626,33.172000000000004,16.431999,32.426998000000005,19.409999,33.900000000000006,7.9,13.8,2.36,0.02083,1.981,0,0,29.181122,0,USD
CF,IVV,Basic Materials,Agricultural Inputs,TIER 2 - GOOD,73.82712234517639,175732592.50000003,105.0,70.0,B+,10.0,5.0,5.0,15.0,15.0,15.0,20.0,15.0,5,0,19481233408,124.9,3720581,23.401,20.538999,38.452998,35.31,22.8,37.1,23.200000000000003,3.365,0.46765,2.785,0,0,13.924191,0,USD
LRCX,IVV,Technology,Semiconductor Equipment & Materials,TIER 2 - GOOD,70.93885018669937,1864878570.9,105.0,70.0,B+,5.0,5.0,5.0,20.0,15.0,15.0,20.0,15.0,5,0,286826987520,228.36,11544846,65.565,30.220000000000002,49.800998,33.868998,22.1,37.0,33.800000000000004,2.256,0.44195,1.557,0,0,46.98765,0,USD
FHI,IJH,Financial Services,Asset Management,TIER 3 - ADEQUATE,53.1378476946518,28953523.5,104.85,69.89999999999999,B+,10.0,5.0,5.0,20.0,15.0,6.8500000000000005,20.0,15.0,8,0,4317033984,55.67,696078,34.305,22.397,67.917997,28.078999999999997,13.700000000000001,33.6,26.400000000000002,2.75,0.36171,2.591,0,0,10.851851,0,USD
BX,IVV,Financial Services,Asset Management,TIER 3 - ADEQUATE,69.31005333997646,635011071.8,104.69333333333333,69.79555555555555,B+,5.0,5.0,5.0,20.0,15.0,25.0,25.0,2.6933333333333334,2,0,134974398464,110.43,7845811,29.228001999999996,21.243000000000002,100.0,52.829,50.6,42.5,44.2,1.01,0.6653100000000001,0.956,0,0,28.534885,0,USD
GOOG,IVV,Communication Services,Internet Content & Information,TIER 3 - ADEQUATE,66.74005696319585,7147479084.0,104.0,69.33333333333334,B+,5.0,5.0,5.0,20.0,15.0,9.0,20.0,15.0,10,0,3614462967808,298.79,20740398,35.705003000000005,32.810003,59.65200000000001,31.568,18.0,31.1,29.799999999999997,2.005,0.16133,1.847,0,0,27.614605,0,USD
GOOGL,IVV,Communication Services,Internet Content & Information,TIER 2 - GOOD,73.87831717939757,11198962111.666666,104.0,69.33333333333334,B+,5.0,5.0,5.0,20.0,15.0,9.0,20.0,15.0,10,0,3641197199360,301.0,32530473,35.705003000000005,32.810003,59.65200000000001,31.568,18.0,31.1,29.799999999999997,2.005,0.16133,1.847,0,0,27.844587,0,USD
LYC.AX,ASX300,Basic Materials,Other Industrial Metals & Mining,TIER 2 - GOOD,76.05588551141233,120175138.18866666,103.96133333333333,69.30755555555555,B+,10.0,5.0,5.0,0.9613333333333334,8.0,25.0,25.0,15.0,10,0,18816573440,18.695,6793145,2.884,11.5030006,31.122,19.524999,62.7,1216.6000000000001,1270.8999999999999,9.254,0.06324,7.905,0,0,233.6875,0,AUD
FN,IJH,Technology,Electronic Components,TIER 3 - ADEQUATE,69.86118737305912,267946697.2,103.87480020000001,69.2498668,B+,10.0,5.0,5.0,10.0,3.8748002,25.0,20.0,15.0,10,0,18138241024,506.27,675936,18.722999,9.6870005,12.012999500000001,10.095,35.9,30.7,30.0,2.676,0.0022400000000000002,1.7,0,0,48.539787,0,USD
TGTX,IJR,Healthcare,Biotechnology,TIER 3 - ADEQUATE,64.26159132660709,51710910.16666666,103.0,68.66666666666667,B+,10.0,5.0,5.0,20.0,15.0,25.0,0.0,15.0,8,0,4805019648,30.09,2069857,102.75399999999999,72.56,83.658,26.221,78.0,-6.1,-1.3,4.102,0.39258000000000004,2.911,0,0,10.862816,0,USD
CVNA,IVV,Consumer Cyclical,Auto & Truck Dealerships,TIER 1 - EXCELLENT,96.84300744768902,1715608364.6,102.7696,68.51306666666666,B+,5.0,5.0,5.0,20.0,2.7695999999999996,25.0,25.0,15.0,0,0,61640450048,281.28,3765605,67.946,6.9239999999999995,20.628001,7.567,57.99999999999999,946.7,984.8000000000001,4.311,1.33119,2.016,0,0,33.327015,0,USD
ANET,IVV,Technology,Computer Hardware,TIER 2 - GOOD,73.34910038545377,1011610563.5,102.64,68.42666666666666,B+,5.0,5.0,5.0,20.0,15.0,20.0,7.640000000000001,15.0,10,0,165243387904,131.22,7704653,31.4,38.991,64.056,41.519,28.9,19.1,19.3,3.048,0.00179,2.349,0,0,47.54348,0,USD
ECG,IJR,Industrials,Engineering & Construction,TIER 3 - ADEQUATE,59.78454619495572,44112026.6,102.15440000000001,68.10293333333334,B+,10.0,5.0,5.0,20.0,2.1544,25.0,25.0,8.0,2,0,5659195392,110.95,680700,38.344001999999996,5.386,12.121,6.81,33.2,60.199999999999996,60.4,1.761,0.59079,1.6,0,0,28.088606,0,USD
STWD,IJH,Real Estate,REIT - Mortgage,TIER 2 - GOOD,89.06595648195884,57494223.50000001,102.01166656666666,68.0077777111111,B+,10.0,5.0,5.0,2.0116665666666664,15.0,25.0,25.0,15.0,0,0,6495176704,17.08,3627676,6.0349997,75.10900000000001,88.90400000000001,11.152001,62.6,78.0,87.7,10.721,2.97045,9.507,0,0,14.852174,0,USD
KEYS,IVV,Technology,Scientific & Technical Instruments,TIER 3 - ADEQUATE,69.75414890584996,251107620.4,102.0,68.0,B+,10.0,5.0,5.0,10.0,12.0,15.0,25.0,15.0,5,0,47601324032,277.53,1421598,17.222999,16.946,61.864,16.313,23.3,68.0,66.3,2.604,0.44673999999999997,1.776,0,0,48.775043,0,USD
EIX,IVV,Utilities,Utilities - Regulated Electric,TIER 2 - GOOD,70.42613438985674,185513817.3333333,101.944,67.96266666666668,B+,10.0,5.0,5.0,15.0,15.0,25.0,25.0,1.944,0,0,26847191040,69.75,3395685,24.103001,23.083000000000002,57.830000000000005,35.949,30.8,446.3,443.49999999999994,0.729,2.15738,0.271,0,0,6.038961,0,USD
CG,IJH,Financial Services,Asset Management,TIER 2 - GOOD,70.04148533754555,160883726.18333334,101.69833366666667,67.79888911111112,B+,10.0,5.0,5.0,4.698333666666666,15.0,25.0,25.0,12.0,0,0,17021992960,47.13,3059201,14.095000999999998,20.058999999999997,76.776004,30.581000000000003,93.89999999999999,70.19999999999999,69.8,1.847,1.96868,1.772,0,0,21.619267,0,USD
PTC,IVV,Technology,Software - Application,TIER 3 - ADEQUATE,69.70061930271592,147624682.95000002,101.25066666666666,67.50044444444444,B+,10.0,5.0,5.0,15.0,15.0,15.0,25.0,3.250666666666667,8,0,17826807808,149.81,1070116,23.141001,28.612,84.233004,33.803,21.4,104.4,102.49999999999999,1.219,0.35942,0.891,0,0,22.063328,0,USD
PCTY,IJH,Technology,Software - Application,TIER 3 - ADEQUATE,67.42897459448992,93178516.66666666,100.768,67.17866666666666,B+,10.0,5.0,5.0,15.0,8.0,20.0,25.0,2.7680000000000002,10,0,6119018496,112.52,812140,20.989001,14.187,69.144994,5.434,28.199999999999996,133.29999999999998,140.1,1.038,0.1409,0.036,0,0,26.475294,0,USD
AMD,IVV,Technology,Semiconductors,TIER 2 - GOOD,80.0,10791964640.4,100.36066666666667,66.90711111111112,B+,5.0,5.0,5.0,2.360666666666666,8.0,25.0,25.0,15.0,10,0,328250621952,201.33,36007656,7.081999999999999,12.515001,52.493,17.058999999999997,34.1,217.1,213.49999999999997,2.85,0.06359,1.784,0,0,76.84351,0,USD
CBOE,IVV,Financial Services,Financial Data & Stock Exchanges,TIER 1 - EXCELLENT,94.46888997289751,179555778.3333333,99.35,66.23333333333333,B+,10.0,5.0,5.0,15.0,15.0,4.35,25.0,12.0,8,0,29720393728,283.95,862125,23.36,23.334,51.527,36.196,8.7,60.5,59.5,1.872,0.30957999999999997,1.133,0,0,27.25048,0,USD
NVT,IJH,Industrials,Electrical Equipment & Parts,TIER 2 - GOOD,77.49672278209064,232199116.05,99.09966666666666,66.06644444444444,B+,10.0,5.0,5.0,4.099666666666667,12.0,25.0,25.0,8.0,5,0,18809137152,116.3,2260480,12.299,18.243000000000002,37.736,16.218,41.8,1112.4,1010.3,1.634,0.4592,1.087,0,0,44.55939,0,USD
VVV,IJH,Consumer Cyclical,Auto & Truck Dealerships,TIER 2 - GOOD,87.78873559960024,65780651.9,98.83333321333333,65.8888888088889,B+,10.0,5.0,5.0,20.0,1.96399988,20.0,25.0,1.8693333333333333,10,0,4168320256,32.74,1958375,33.011,4.9099997,38.577,26.228002,28.1,40.300000000000004,37.7,0.701,0.0,0.463,0,0,47.44928,0,USD
ADI,IVV,Technology,Semiconductors,TIER 2 - GOOD,70.02078899791172,999407256.0,98.62066666666666,65.74711111111111,B+,5.0,5.0,5.0,2.6206666666666663,15.0,25.0,25.0,8.0,8,0,151065001984,309.43,3979669,7.861999999999999,23.024,62.842,33.067,30.4,116.7,112.3,1.756,0.25753,1.249,0,0,56.46533,0,USD
TRNO,IJR,Real Estate,REIT - Industrial,TIER 3 - ADEQUATE,58.66453655983358,38074804.900000006,98.41399966666667,65.60933311111111,B+,10.0,5.0,5.0,3.440666333333333,15.0,25.0,25.0,1.9733333333333334,8,0,6271060480,60.37,713523,10.321999,84.59400000000001,75.838995,42.014,32.6,99.6,107.89999999999999,0.74,0.22830999999999999,0.718,0,0,15.439898,0,USD
INSP,IJR,Healthcare,Medical Devices,TIER 2 - GOOD,72.476105944,144394673.13333333,98.1,65.39999999999999,B+,10.0,5.0,5.0,10.0,12.0,6.1,25.0,15.0,10,0,1560911616,53.72,1269269,19.774,15.946001,85.392,17.136998000000002,12.2,308.40000000000003,286.4,6.076,0.041159999999999995,4.455,0,0,10.985685,0,USD
AMAT,IVV,Technology,Semiconductor Equipment & Materials,TIER 2 - GOOD,71.40966579110435,1887413370.266667,98.0,65.33333333333333,B+,5.0,5.0,5.0,20.0,15.0,0.0,25.0,15.0,8,0,283366326272,357.06,7451411,38.863,27.784002,48.724000000000004,29.892000000000003,-2.1,75.2,71.0,2.715,0.33108,1.74,0,0,36.62154,0,USD
FIBK,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,62.90127713650672,45853707.66666667,97.98333316666667,65.32222211111112,B+,10.0,5.0,5.0,2.9833331666666667,15.0,25.0,25.0,0.0,10,0,3284322560,32.48,1124013,8.9499995,29.273,0.0,47.401002,34.4,115.5,108.80000000000001,0.0,0.0,0.0,0,0,11.047619,0,USD
DXCM,IVV,Healthcare,Medical Devices,TIER 2 - GOOD,74.00348968687815,388506529.2666667,97.55,65.03333333333333,B+,10.0,5.0,5.0,20.0,12.0,6.550000000000001,25.0,12.0,2,0,26111586304,66.95,4948778,34.497002,17.939,60.101000000000006,25.643,13.100000000000001,78.0,76.2,1.883,0.50852,1.535,0,0,32.033493,0,USD
TDW,IJR,Energy,Oil & Gas Equipment & Services,TIER 3 - ADEQUATE,64.43671708047472,38478097.08333333,97.0,64.66666666666666,B,10.0,5.0,5.0,20.0,15.0,0.0,25.0,15.0,2,0,3593089024,72.48,789144,26.974002000000002,24.739,49.216,19.941999,-2.4,531.0,495.8,2.9,0.50412,2.741,0,0,10.915664,0,USD
VLY,IJH,Financial Services,Banks - Regional,TIER 2 - GOOD,74.32824426017271,114318350.4,96.52533333333334,64.35022222222221,B,10.0,3.91,5.0,2.6153333333333335,15.0,25.0,25.0,0.0,10,0,6541065216,11.73,8042970,7.846,32.424998,0.0,46.485,38.3,66.7,68.89999999999999,0.0,0.0,0.0,0,0,11.613861,0,USD
ILMN,IJH,Healthcare,Diagnostics & Research,TIER 2 - GOOD,72.53034031413613,226984184.4,96.5,64.33333333333333,B,10.0,5.0,5.0,20.0,12.0,2.5,25.0,15.0,2,0,19010058240,124.33,2015340,33.359,19.572,68.248004,19.672,5.0,86.4,78.60000000000001,2.075,0.93757,1.582,0,0,22.812845,0,USD
VAL,IJH,Energy,Oil & Gas Equipment & Services,TIER 3 - ADEQUATE,63.38587239569655,53546052.0,96.0,64.0,B,10.0,5.0,5.0,20.0,15.0,0.0,25.0,8.0,8,0,6405245440,92.52,1589556,36.156,41.486000000000004,31.207,10.458,-8.0,446.6,436.59999999999997,1.772,0.36539,1.553,0,0,6.6753244,0,USD
FSLR,IVV,Technology,Solar,TIER 2 - GOOD,75.83888335182323,549351016.2,95.55,63.7,B,10.0,5.0,5.0,10.0,15.0,5.549999999999999,20.0,15.0,10,0,20691705856,192.82,2378703,17.45,29.28,40.624002,32.560003,11.1,32.300000000000004,32.5,2.675,0.06871000000000001,2.117,0,0,13.569318,0,USD
AVGO,IVV,Technology,Semiconductors,TIER 1 - EXCELLENT,90.61250177416814,9929552470.333334,95.2,63.46666666666667,B,5.0,5.0,5.0,20.0,15.0,8.200000000000001,25.0,12.0,0,0,1472212893696,310.51,26267521,33.370999,36.571997,76.725996,31.765,16.400000000000002,188.1,172.70000000000002,1.902,1.66032,1.671,0,0,60.64649,0,USD
MSFT,IVV,Technology,Software - Infrastructure,TIER 3 - ADEQUATE,64.89433077209081,10995256264.433334,95.046,63.36400000000001,B,5.0,5.0,5.0,20.0,15.0,8.35,25.0,3.6959999999999997,8,0,2838053519360,381.85,34174708,34.390998,39.044000000000004,68.586,47.094002,16.7,59.8,59.5,1.386,0.31539,1.239,0,0,23.92544,0,USD
VIRT,IJR,Financial Services,Capital Markets,TIER 3 - ADEQUATE,57.437885600057975,30100343.933333334,95.032,63.35466666666666,B,10.0,5.0,5.0,20.0,12.0,15.0,25.0,3.032,0,0,8940305408,41.63,1163956,52.72,16.461000000000002,60.744,51.037997000000004,22.900000000000002,49.7,48.699999999999996,1.137,3.8701,1.127,0,0,8.115009,0,USD
HALO,IJH,Healthcare,Biotechnology,TIER 2 - GOOD,74.95131462594816,145790083.16666666,95.0,63.33333333333333,B,10.0,5.0,5.0,20.0,15.0,25.0,0.0,15.0,0,0,7485818368,63.43,1844926,153.593,22.690001000000002,77.785003,56.311,51.6,0.0,0.0,4.66,44.601940000000006,3.298,0,0,24.777344,0,USD
PEGA,IJH,Technology,Software - Application,TIER 3 - ADEQUATE,65.51625876368928,73991487.46666665,94.886,63.257333333333335,B,10.0,5.0,5.0,20.0,15.0,1.35,25.0,3.536,10,0,7369362944,43.42,2204383,57.316,22.535999,75.863,24.923000000000002,2.7,104.3,97.0,1.326,0.09648,1.231,0,0,20.384975,0,USD
VRTX,IVV,Healthcare,Biotechnology,TIER 1 - EXCELLENT,93.24920765932428,610961536.8000001,94.75,63.16666666666667,B,5.0,5.0,5.0,15.0,15.0,4.75,20.0,15.0,10,0,115353116672,454.085,1429255,22.541,32.939997,53.665,39.602003,9.5,32.9,30.5,2.901,0.10908,2.243,0,0,29.678757,0,USD
MKTX,IJR,Financial Services,Capital Markets,TIER 3 - ADEQUATE,69.86457448239673,120251218.75,94.75,63.16666666666667,B,10.0,5.0,5.0,10.0,15.0,1.7500000000000002,25.0,15.0,8,0,6468213760,174.01,559362,19.389,29.143,62.022996,36.815999999999995,3.5000000000000004,45.300000000000004,41.6,3.35,0.24600999999999998,2.805,0,0,26.245852,0,USD
CINF,IVV,Financial Services,Insurance - Property & Casualty,TIER 3 - ADEQUATE,64.16579078861034,89869824.2,93.704,62.46933333333333,B,10.0,5.0,5.0,10.0,12.0,15.0,25.0,1.704,10,0,24718012416,158.43,768825,16.036,18.945,25.018,27.595999999999997,21.8,67.30000000000001,66.9,0.639,0.05567999999999999,0.533,0,0,10.436758,0,USD
BBT,IJR,Financial Services,Banks - Regional,TIER 3 - ADEQUATE,79.43954199018194,24914376.0,93.61866666666667,62.412444444444446,B,10.0,5.0,5.0,1.6186666666666665,12.0,25.0,25.0,0.0,10,0,2416575232,28.8,794656,4.856,17.645,0.0,58.281000000000006,221.0,500.8,466.7,0.0,0.0,0.0,0,0,27.961164,0,USD
KLAC,IVV,Technology,Semiconductor Equipment & Materials,TIER 1 - EXCELLENT,95.09460195464364,1216270778.4,93.6,62.4,B,5.0,5.0,5.0,20.0,15.0,3.5999999999999996,25.0,15.0,0,0,196913758208,1498.67,1089016,100.726,35.764,61.574,41.313,7.199999999999999,40.9,39.0,2.828,1.11778,1.852,0,0,43.66754,0,USD
