timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2014-01-09 09:30:00-05:00,NHF.AX,buy,2.7200000286102295,7352.0,19997.440210342407,"Entry signal - trend: 100, price: $2.72",100000.0,Base Strategy
2014-01-16 09:30:00-05:00,CPU.AX,buy,11.347668647766113,1753.0,19892.463139533997,"Entry signal - trend: 100, price: $11.35",99485.36049079895,Base Strategy
2014-01-17 09:30:00-05:00,CSL.AX,buy,70.0199966430664,284.0,19885.67904663086,"Entry signal - trend: 100, price: $70.02",99485.36049079895,Base Strategy
2014-01-21 09:30:00-05:00,NHF.AX,sell,2.5,7352.0,18380.0,Stop Loss | P&L: -8.1%,99036.4192838669,Base Strategy
2014-01-23 09:30:00-05:00,MQG.AX,buy,55.75,353.0,19679.75,"Entry signal - trend: 100, price: $55.75",98635.93225574495,Base Strategy
2014-01-24 09:30:00-05:00,TCL.AX,buy,6.604043006896973,2987.0,19726.276461601257,"Entry signal - trend: 75, price: $6.60",98635.93225574495,Base Strategy
2014-02-04 09:30:00-05:00,REA.AX,buy,43.779998779296875,439.0,19219.419464111328,"Entry signal - trend: 100, price: $43.78",96100.86094617845,Base Strategy
2014-08-06 10:30:00-04:00,CSL.AX,sell,64.01000213623047,284.0,18178.840606689453,Stop Loss | P&L: -8.6%,102785.20461225511,Base Strategy
2014-08-08 10:30:00-04:00,RIO.AX,buy,66.43000030517578,273.0,18135.39008331299,"Entry signal - trend: 100, price: $66.43",101626.45951509477,Base Strategy
2014-08-18 10:30:00-04:00,FPH.AX,buy,4.400000095367432,8.0,35.20000076293945,"Entry signal - trend: 75, price: $4.40",103281.97651290895,Base Strategy
2014-09-08 10:30:00-04:00,RIO.AX,sell,60.849998474121094,273.0,16612.04958343506,Stop Loss | P&L: -8.4%,102027.46092414857,Base Strategy
2014-10-13 10:30:00-04:00,REA.AX,sell,40.02000045776367,439.0,17568.780200958252,Stop Loss | P&L: -8.6%,95919.68181085588,Base Strategy
2014-10-24 10:30:00-04:00,DXS.AX,buy,7.139985084533691,2785.0,19884.85846042633,"Entry signal - trend: 75, price: $7.14",99444.228638649,Base Strategy
2014-10-27 10:30:00-04:00,SCG.AX,buy,3.440000057220459,4131.0,14210.640236377716,"Entry signal - trend: 75, price: $3.44",99837.02555751802,Base Strategy
2015-01-20 09:30:00-05:00,CPU.AX,sell,11.516002655029297,1753.0,20187.552654266357,Time Exit | P&L: 1.5%,102871.95060014726,Base Strategy
2015-01-21 09:30:00-05:00,COH.AX,buy,81.76000213623047,247.0,20194.720527648926,"Entry signal - trend: 100, price: $81.76",104592.66717123987,Base Strategy
2015-01-26 09:30:00-05:00,MQG.AX,sell,61.41999816894531,353.0,21681.259353637695,Time Exit | P&L: 10.2%,105820.69605183603,Base Strategy
2015-01-28 09:30:00-05:00,HVN.AX,buy,3.6678450107574463,5746.0,21075.437431812286,"Entry signal - trend: 75, price: $3.67",105383.38522624971,Base Strategy
2015-04-09 10:30:00-04:00,FPH.AX,sell,6.71999979019165,8.0,53.7599983215332,Profit Target | P&L: 52.7%,113097.79474687578,Base Strategy
2015-04-14 10:30:00-04:00,SHV.AX,buy,8.216053009033203,98.0,805.1731948852539,"Entry signal - trend: 100, price: $8.22",113563.12165975572,Base Strategy
2015-05-04 10:30:00-04:00,TCL.AX,sell,9.915865898132324,2987.0,29618.691437721252,Profit Target | P&L: 50.1%,112794.32136225702,Base Strategy
2015-05-07 10:30:00-04:00,PME.AX,buy,1.9299999475479126,11367.0,21938.309403777122,"Entry signal - trend: 100, price: $1.93",109694.64842534067,Base Strategy
2015-07-20 10:30:00-04:00,SHV.AX,sell,12.865524291992188,98.0,1260.8213806152344,Profit Target | P&L: 56.6%,121908.53395152093,Base Strategy
2015-07-21 10:30:00-04:00,SHV.AX,buy,12.954936981201172,712.0,9223.915130615234,"Entry signal - trend: 100, price: $12.95",121206.63830256464,Base Strategy
2015-08-06 10:30:00-04:00,SHV.AX,sell,11.772700309753418,712.0,8382.162620544434,Stop Loss | P&L: -9.1%,122825.64354252817,Base Strategy
2015-08-14 10:30:00-04:00,AGL.AX,buy,16.93000030517578,502.0,8498.860153198242,"Entry signal - trend: 100, price: $16.93",116340.2896859646,Base Strategy
2015-08-24 10:30:00-04:00,AGL.AX,sell,15.680000305175781,502.0,7871.360153198242,Stop Loss | P&L: -7.4%,107043.02458679678,Base Strategy
2015-08-31 10:30:00-04:00,PME.AX,sell,2.319999933242798,11367.0,26371.439241170883,Trailing Stop | P&L: 20.2%,116051.28639578821,Base Strategy
2015-09-25 10:30:00-04:00,TCL.AX,buy,9.770755767822266,2326.0,22726.77791595459,"Entry signal - trend: 75, price: $9.77",113652.08866763116,Base Strategy
2015-10-07 10:30:00-04:00,WDS.AX,buy,31.678611755371094,372.0,11784.443572998047,"Entry signal - trend: 50, price: $31.68",114912.9573147297,Base Strategy
2015-10-26 10:30:00-04:00,DXS.AX,sell,7.860000133514404,2785.0,21890.100371837616,Time Exit | P&L: 10.1%,115740.5254328251,Base Strategy
2015-10-27 10:30:00-04:00,WOW.AX,buy,23.608539581298828,929.0,21932.33327102661,"Entry signal - trend: 100, price: $23.61",117110.99398875238,Base Strategy
2015-10-28 10:30:00-04:00,WOW.AX,sell,21.262086868286133,929.0,19752.478700637817,Stop Loss | P&L: -9.9%,116226.88787770273,Base Strategy
2015-11-05 09:30:00-05:00,SCG.AX,sell,4.110000133514404,4131.0,16978.410551548004,Time Exit | P&L: 19.5%,114971.93588948251,Base Strategy
2015-11-06 09:30:00-05:00,GMG.AX,buy,6.150000095367432,3738.0,22988.70035648346,"Entry signal - trend: 75, price: $6.15",114971.93588948251,Base Strategy
2015-11-09 09:30:00-05:00,WDS.AX,sell,28.826549530029297,372.0,10723.476425170898,Stop Loss | P&L: -9.0%,113017.84731841089,Base Strategy
2015-11-12 09:30:00-05:00,CPU.AX,buy,11.011001586914062,2032.0,22374.355224609375,"Entry signal - trend: 75, price: $11.01",111906.46250653268,Base Strategy
2015-11-19 09:30:00-05:00,TNE.AX,buy,3.9700000286102295,688.0,2731.360019683838,"Entry signal - trend: 100, price: $3.97",117245.92193198205,Base Strategy
2016-01-22 09:30:00-05:00,COH.AX,sell,95.7300033569336,247.0,23645.310829162598,Time Exit | P&L: 17.1%,119215.06870198251,Base Strategy
2016-01-29 09:30:00-05:00,HVN.AX,sell,4.157530784606934,5746.0,23889.17188835144,Time Exit | P&L: 13.4%,118787.57201600076,Base Strategy
2016-02-09 09:30:00-05:00,CPU.AX,sell,10.00100040435791,2032.0,20322.032821655273,Stop Loss | P&L: -9.2%,117635.373323679,Base Strategy
2016-02-16 09:30:00-05:00,SCG.AX,buy,4.539999961853027,5254.0,23853.159799575806,"Entry signal - trend: 100, price: $4.54",119287.90455365184,Base Strategy
2016-03-03 09:30:00-05:00,WBC.AX,buy,31.229999542236328,772.0,24109.559646606445,"Entry signal - trend: 75, price: $31.23",120638.45222687724,Base Strategy
2016-03-04 09:30:00-05:00,BPT.AX,buy,0.6986089944839478,28290.0,19763.648453950882,"Entry signal - trend: 100, price: $0.70",120638.45222687724,Base Strategy
2016-03-23 10:30:00-04:00,BPT.AX,sell,0.644491970539093,28290.0,18232.67784655094,Stop Loss | P&L: -7.7%,119738.26435136798,Base Strategy
2016-04-05 10:30:00-04:00,WBC.AX,sell,29.020000457763672,772.0,22403.440353393555,Stop Loss | P&L: -7.1%,116576.35551214221,Base Strategy
2016-04-08 10:30:00-04:00,NAN.AX,buy,2.180000066757202,10762.0,23461.16071844101,"Entry signal - trend: 100, price: $2.18",117314.25464391711,Base Strategy
2016-04-18 10:30:00-04:00,PME.AX,buy,4.099999904632568,4422.0,18130.199578285217,"Entry signal - trend: 100, price: $4.10",122395.95377922061,Base Strategy
2016-08-22 10:30:00-04:00,PME.AX,sell,6.179999828338623,4422.0,27327.95924091339,Profit Target | P&L: 50.7%,144857.76311159137,Base Strategy
2016-08-30 10:30:00-04:00,MQG.AX,buy,80.5199966430664,337.0,27135.23886871338,"Entry signal - trend: 100, price: $80.52",145201.24317598346,Base Strategy
2016-09-15 10:30:00-04:00,NAN.AX,sell,3.3499999046325684,10762.0,36052.6989736557,Profit Target | P&L: 53.7%,140897.06041002276,Base Strategy
2016-09-21 10:30:00-04:00,CPU.AX,buy,10.100019454956055,2839.0,28673.95523262024,"Entry signal - trend: 100, price: $10.10",143383.72966051105,Base Strategy
2016-09-26 10:30:00-04:00,TCL.AX,sell,10.758318901062012,2326.0,25023.84976387024,Time Exit | P&L: 10.1%,144582.13660860065,Base Strategy
2016-10-03 10:30:00-04:00,TNE.AX,sell,6.099999904632568,688.0,4196.799934387207,Profit Target | P&L: 53.7%,145249.99753427508,Base Strategy
2016-10-27 10:30:00-04:00,SCG.AX,sell,4.179999828338623,5254.0,21961.719098091125,Stop Loss | P&L: -7.9%,140694.48683404925,Base Strategy
2016-11-07 09:30:00-05:00,GMG.AX,sell,6.909999847412109,3738.0,25829.579429626465,Time Exit | P&L: 12.4%,139446.86066389087,Base Strategy
2016-11-10 09:30:00-05:00,ORI.AX,buy,17.75,1615.0,28666.25,"Entry signal - trend: 100, price: $17.75",143391.6725058556,Base Strategy
2016-11-11 09:30:00-05:00,CBA.AX,buy,75.77999877929688,378.0,28644.83953857422,"Entry signal - trend: 100, price: $75.78",143391.6725058556,Base Strategy
2016-11-25 09:30:00-05:00,RIO.AX,buy,61.7599983215332,450.0,27791.99924468994,"Entry signal - trend: 100, price: $61.76",147185.25468683243,Base Strategy
