timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2014-01-10 09:30:00-05:00,PPT.AX,buy,49.130001068115234,407.0,19995.9104347229,"Entry signal - trend: 100, price: $49.13",100000.0,Base Strategy
2014-01-16 09:30:00-05:00,DXS.AX,buy,6.329987049102783,3145.0,19907.809269428253,"Entry signal - trend: 75, price: $6.33",99552.30062103271,Base Strategy
2014-01-21 09:30:00-05:00,SHV.AX,buy,5.791968822479248,3451.0,19988.084406375885,"Entry signal - trend: 100, price: $5.79",99961.89129781723,Base Strategy
2014-01-28 09:30:00-05:00,CHC.AX,buy,3.7300000190734863,5326.0,19865.98010158539,"Entry signal - trend: 100, price: $3.73",99335.34793329239,Base Strategy
2014-02-04 09:30:00-05:00,PPT.AX,sell,45.65999984741211,407.0,18583.61993789673,Stop Loss | P&L: -7.1%,97743.19809579849,Base Strategy
2014-02-12 09:30:00-05:00,CPU.AX,buy,11.684335708618164,1726.0,20167.16343307495,"Entry signal - trend: 100, price: $11.68",100875.70093250275,Base Strategy
2014-02-20 09:30:00-05:00,SHL.AX,buy,17.1299991607666,1124.0,19254.11905670166,"Entry signal - trend: 100, price: $17.13",103284.27567005157,Base Strategy
2014-05-12 10:30:00-04:00,SHV.AX,sell,5.35483980178833,3451.0,18479.552155971527,Stop Loss | P&L: -7.5%,103221.9223613739,Base Strategy
2014-05-15 10:30:00-04:00,TCL.AX,buy,7.023335933685303,2583.0,18141.276716709137,"Entry signal - trend: 100, price: $7.02",102970.61346817017,Base Strategy
2015-01-20 09:30:00-05:00,DXS.AX,sell,7.210000038146973,3145.0,22675.45011997223,Time Exit | P&L: 13.9%,109821.53619623183,Base Strategy
2015-01-21 09:30:00-05:00,NAB.AX,buy,32.419708251953125,689.0,22337.178985595703,"Entry signal - trend: 100, price: $32.42",111838.90427827835,Base Strategy
2015-01-23 09:30:00-05:00,MQG.AX,buy,61.029998779296875,3.0,183.08999633789062,"Entry signal - trend: 75, price: $61.03",112211.3537735939,Base Strategy
2015-02-13 09:30:00-05:00,CPU.AX,sell,11.714041709899902,1726.0,20218.43599128723,Time Exit | P&L: 0.3%,116016.95995759964,Base Strategy
2015-02-18 09:30:00-05:00,TNE.AX,buy,3.5899999141693115,5634.0,20226.0595164299,"Entry signal - trend: 100, price: $3.59",115907.40285921095,Base Strategy
2015-02-23 09:30:00-05:00,SHL.AX,sell,19.489999771118164,1124.0,21906.759742736816,Time Exit | P&L: 13.8%,115446.93035459517,Base Strategy
2015-02-24 09:30:00-05:00,BHP.AX,buy,27.50704002380371,790.0,21730.56161880493,"Entry signal - trend: 75, price: $27.51",115409.32242059706,Base Strategy
2015-03-10 10:30:00-04:00,BHP.AX,sell,25.21062660217285,790.0,19916.395015716553,Stop Loss | P&L: -8.3%,115674.02931594847,Base Strategy
2015-03-19 10:30:00-04:00,SHL.AX,buy,19.899999618530273,986.0,19621.39962387085,"Entry signal - trend: 100, price: $19.90",119178.20290946959,Base Strategy
2015-06-04 10:30:00-04:00,CHC.AX,sell,4.599999904632568,5326.0,24499.59949207306,Trailing Stop | P&L: 23.3%,110917.2625350952,Base Strategy
2015-06-24 10:30:00-04:00,ORI.AX,buy,22.520000457763672,1031.0,23218.120471954346,"Entry signal - trend: 100, price: $22.52",116189.43462038039,Base Strategy
2015-07-07 10:30:00-04:00,ORI.AX,sell,20.25,1031.0,20877.75,Stop Loss | P&L: -10.1%,112015.1334953308,Base Strategy
2015-07-14 10:30:00-04:00,COH.AX,buy,86.5,257.0,22230.5,"Entry signal - trend: 75, price: $86.50",112766.30238628386,Base Strategy
2015-08-10 10:30:00-04:00,COH.AX,sell,79.9000015258789,257.0,20534.30039215088,Stop Loss | P&L: -7.6%,111182.41322565077,Base Strategy
2015-08-20 10:30:00-04:00,MQG.AX,sell,75.5999984741211,3.0,226.79999542236328,Trailing Stop | P&L: 23.9%,107057.40192079543,Base Strategy
2015-08-24 10:30:00-04:00,NAB.AX,sell,28.444862365722656,689.0,19598.51016998291,Stop Loss | P&L: -12.3%,101878.24355888365,Base Strategy
2015-08-24 10:30:00-04:00,TNE.AX,sell,3.319999933242798,5634.0,18704.879623889923,Stop Loss | P&L: -7.5%,101878.24355888365,Base Strategy
2015-09-29 10:30:00-04:00,SHL.AX,sell,18.34000015258789,986.0,18083.24015045166,Stop Loss | P&L: -7.8%,101871.50661182402,Base Strategy
2015-10-08 10:30:00-04:00,APA.AX,buy,8.98602294921875,2270.0,20398.272094726562,"Entry signal - trend: 75, price: $8.99",101996.44725513457,Base Strategy
2015-10-23 10:30:00-04:00,NAB.AX,buy,31.300926208496094,659.0,20627.310371398926,"Entry signal - trend: 75, price: $31.30",103249.47556018826,Base Strategy
2015-10-27 10:30:00-04:00,SCG.AX,buy,4.159999847412109,4973.0,20687.67924118042,"Entry signal - trend: 100, price: $4.16",103438.81604385373,Base Strategy
2015-10-29 10:30:00-04:00,NAB.AX,sell,29.091337203979492,659.0,19171.191217422485,Stop Loss | P&L: -7.1%,101958.69296121594,Base Strategy
2015-11-06 09:30:00-05:00,GMG.AX,buy,6.150000095367432,3297.0,20276.550314426422,"Entry signal - trend: 75, price: $6.15",101383.45134115216,Base Strategy
2015-11-12 09:30:00-05:00,SCG.AX,sell,3.859999895095825,4973.0,19195.77947831154,Stop Loss | P&L: -7.2%,97384.10067009923,Base Strategy
2015-11-12 09:30:00-05:00,CPU.AX,buy,11.011001586914062,1312.0,14446.43408203125,"Entry signal - trend: 75, price: $11.01",97384.10067009923,Base Strategy
2015-11-25 09:30:00-05:00,TNE.AX,buy,4.360000133514404,4445.0,19380.200593471527,"Entry signal - trend: 100, price: $4.36",101099.61659073827,Base Strategy
2015-12-08 09:30:00-05:00,APA.AX,sell,8.328509330749512,2270.0,18905.71618080139,Stop Loss | P&L: -7.3%,98983.79759669301,Base Strategy
2016-01-13 09:30:00-05:00,HVN.AX,buy,4.1959381103515625,4410.0,18504.08706665039,"Entry signal - trend: 100, price: $4.20",97728.84807419774,Base Strategy
2016-01-29 09:30:00-05:00,WES.AX,buy,30.01124382019043,24.0,720.2698516845703,"Entry signal - trend: 100, price: $30.01",99984.16867184636,Base Strategy
2016-02-01 09:30:00-05:00,TCL.AX,sell,10.61267375946045,2583.0,27412.53632068634,Profit Target | P&L: 51.1%,102183.57433342931,Base Strategy
2016-02-05 09:30:00-05:00,A2M.AX,buy,1.8200000524520874,11094.0,20191.080581903458,"Entry signal - trend: 100, price: $1.82",100957.13912367818,Base Strategy
2016-02-09 09:30:00-05:00,CPU.AX,sell,10.00100040435791,1312.0,13121.312530517578,Stop Loss | P&L: -9.2%,99299.79722785947,Base Strategy
2016-02-10 09:30:00-05:00,A2M.AX,sell,1.6649999618530273,11094.0,18471.509576797485,Stop Loss | P&L: -8.5%,98731.77062034604,Base Strategy
2016-02-16 09:30:00-05:00,JHX.AX,buy,16.5,1230.0,20295.0,"Entry signal - trend: 50, price: $16.50",101544.44326639173,Base Strategy
2016-02-29 09:30:00-05:00,WES.AX,sell,27.68407440185547,24.0,664.4177856445312,Stop Loss | P&L: -7.8%,105418.82993984221,Base Strategy
2016-03-02 09:30:00-05:00,CHC.AX,buy,4.550000190734863,4596.0,20911.80087661743,"Entry signal - trend: 75, price: $4.55",106919.39880895613,Base Strategy
2016-10-27 10:30:00-04:00,JHX.AX,sell,19.989999771118164,1230.0,24587.69971847534,Trailing Stop | P&L: 21.2%,115355.19867753981,Base Strategy
2016-11-02 10:30:00-04:00,TNE.AX,sell,5.329999923706055,4445.0,23691.849660873413,Trailing Stop | P&L: 22.2%,112708.21304130553,Base Strategy
2016-11-07 09:30:00-05:00,GMG.AX,sell,6.909999847412109,3297.0,22782.269496917725,Time Exit | P&L: 12.4%,113951.77752017973,Base Strategy
2016-11-08 09:30:00-05:00,BHP.AX,buy,20.74650001525879,1095.0,22717.417516708374,"Entry signal - trend: 100, price: $20.75",113619.20703411101,Base Strategy
2016-11-10 09:30:00-05:00,WBC.AX,buy,30.959999084472656,730.0,22600.79933166504,"Entry signal - trend: 100, price: $30.96",113125.66710853575,Base Strategy
2016-11-11 09:30:00-05:00,FMG.AX,buy,6.28000020980835,3602.0,22620.560755729675,"Entry signal - trend: 100, price: $6.28",113125.66710853575,Base Strategy
2016-11-14 09:30:00-05:00,NAB.AX,buy,28.100000381469727,120.0,3372.000045776367,"Entry signal - trend: 75, price: $28.10",111249.12220764159,Base Strategy
2016-11-16 09:30:00-05:00,FMG.AX,sell,5.789999961853027,3602.0,20855.579862594604,Stop Loss | P&L: -7.8%,108528.04202842711,Base Strategy
2016-11-23 09:30:00-05:00,SUN.AX,buy,14.93190860748291,1398.0,20874.80823326111,"Entry signal - trend: 50, price: $14.93",113978.35815238951,Base Strategy
2017-01-13 09:30:00-05:00,HVN.AX,sell,4.848852157592773,4410.0,21383.43801498413,Time Exit | P&L: 15.6%,119550.68843364714,Base Strategy
2017-01-19 09:30:00-05:00,ORI.AX,buy,18.530000686645508,1145.0,21216.850786209106,"Entry signal - trend: 100, price: $18.53",117342.95130634306,Base Strategy
2017-03-03 09:30:00-05:00,CHC.AX,sell,5.230000019073486,4596.0,24037.080087661743,Time Exit | P&L: 14.9%,122307.86898899077,Base Strategy
2017-03-07 09:30:00-05:00,ALL.AX,buy,16.94211196899414,1416.0,23990.030548095703,"Entry signal - trend: 100, price: $16.94",121630.69090938565,Base Strategy
2017-07-18 10:30:00-04:00,ALL.AX,sell,20.647266387939453,1416.0,29236.529205322266,Trailing Stop | P&L: 21.9%,128404.93153476712,Base Strategy
2017-07-19 10:30:00-04:00,ANZ.AX,buy,29.177261352539062,884.0,25792.69903564453,"Entry signal - trend: 75, price: $29.18",129049.0543928146,Base Strategy
2017-11-13 09:30:00-05:00,BHP.AX,sell,24.88689422607422,1095.0,27251.14917755127,Time Exit | P&L: 20.0%,127007.42181110379,Base Strategy
2017-11-13 09:30:00-05:00,WBC.AX,sell,32.20000076293945,730.0,23506.0005569458,Time Exit | P&L: 4.0%,127007.42181110379,Base Strategy
2017-11-15 09:30:00-05:00,NAB.AX,sell,29.850000381469727,120.0,3582.000045776367,Time Exit | P&L: 6.2%,126315.11498165128,Base Strategy
2017-11-16 09:30:00-05:00,STO.AX,buy,4.949999809265137,5134.0,25413.299020767212,"Entry signal - trend: 100, price: $4.95",127080.37475872037,Base Strategy
2017-11-24 09:30:00-05:00,SUN.AX,sell,17.03738021850586,1398.0,23818.25754547119,Time Exit | P&L: 14.1%,126791.85988044736,Base Strategy
2017-11-24 09:30:00-05:00,ORI.AX,sell,17.18000030517578,1145.0,19671.10034942627,Stop Loss | P&L: -7.3%,126791.85988044736,Base Strategy
2017-12-07 09:30:00-05:00,RMD.AX,buy,11.260000228881836,2232.0,25132.320510864258,"Entry signal - trend: 100, price: $11.26",125702.1982002258,Base Strategy
2017-12-08 09:30:00-05:00,TPG.AX,buy,6.181947231292725,4066.0,25135.79744243622,"Entry signal - trend: 100, price: $6.18",125702.1982002258,Base Strategy
2017-12-20 09:30:00-05:00,AEF.AX,buy,1.3669999837875366,18048.0,24671.61570739746,"Entry signal - trend: 100, price: $1.37",126651.96580314633,Base Strategy
2018-03-20 10:30:00-04:00,TPG.AX,sell,5.618185043334961,4066.0,22843.54038619995,Stop Loss | P&L: -9.1%,127366.54231739041,Base Strategy
2018-03-28 10:30:00-04:00,ANZ.AX,sell,27.074037551879883,884.0,23933.449195861816,Stop Loss | P&L: -7.2%,125100.7695560455,Base Strategy
2018-04-09 10:30:00-04:00,AEF.AX,sell,1.225100040435791,18048.0,22110.605529785156,Stop Loss | P&L: -10.4%,126143.21289539334,Base Strategy
2018-04-11 10:30:00-04:00,QAN.AX,buy,6.099999904632568,4163.0,25394.299602985382,"Entry signal - trend: 100, price: $6.10",126998.11383628844,Base Strategy
2018-04-24 10:30:00-04:00,ALL.AX,buy,26.36435890197754,970.0,25573.428134918213,"Entry signal - trend: 75, price: $26.36",127965.014670372,Base Strategy
2018-04-30 10:30:00-04:00,SUN.AX,buy,16.964778900146484,1094.0,18559.468116760254,"Entry signal - trend: 100, price: $16.96",128374.252723217,Base Strategy
2018-05-02 10:30:00-04:00,QBE.AX,buy,10.170000076293945,8.0,81.36000061035156,"Entry signal - trend: 50, price: $10.17",132548.82316446304,Base Strategy
2018-05-31 10:30:00-04:00,QBE.AX,sell,9.4399995803833,8.0,75.5199966430664,Stop Loss | P&L: -7.2%,132982.06271791458,Base Strategy
2018-06-06 10:30:00-04:00,FPH.AX,buy,13.260000228881836,5.0,66.30000114440918,"Entry signal - trend: 100, price: $13.26",135077.4912133217,Base Strategy
2018-10-02 10:30:00-04:00,QAN.AX,sell,5.630000114440918,4163.0,23437.69047641754,Stop Loss | P&L: -7.7%,141645.3828678131,Base Strategy
2018-10-24 10:30:00-04:00,RMD.AX,sell,13.869999885559082,2232.0,30957.83974456787,Trailing Stop | P&L: 23.2%,133067.32322597504,Base Strategy
2018-10-24 10:30:00-04:00,FPH.AX,sell,12.270000457763672,5.0,61.35000228881836,Stop Loss | P&L: -7.5%,133067.32322597504,Base Strategy
