timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2014-01-03 09:30:00-05:00,PME.AX,buy,0.7599999904632568,26315.0,19999.399749040604,"Entry signal - trend: 100, price: $0.76",100000.0,Base Strategy
2014-01-09 09:30:00-05:00,NHF.AX,buy,2.7200000286102295,7546.0,20525.12021589279,"Entry signal - trend: 100, price: $2.72",102631.50062739849,Base Strategy
2014-01-10 09:30:00-05:00,JBH.AX,buy,22.010719299316406,932.0,20513.99038696289,"Entry signal - trend: 75, price: $22.01",102631.50062739849,Base Strategy
2014-01-15 09:30:00-05:00,XRO.AX,buy,39.7400016784668,517.0,20545.580867767334,"Entry signal - trend: 100, price: $39.74",102802.39895379543,Base Strategy
2014-01-16 09:30:00-05:00,VCX.AX,buy,2.4100000858306885,8489.0,20458.490728616714,"Entry signal - trend: 75, price: $2.41",102302.4456256628,Base Strategy
2014-01-21 09:30:00-05:00,NHF.AX,sell,2.5,7546.0,18865.0,Stop Loss | P&L: -8.1%,99167.66075789928,Base Strategy
2014-01-21 09:30:00-05:00,JBH.AX,sell,19.639726638793945,932.0,18304.225227355957,Stop Loss | P&L: -10.8%,99167.66075789928,Base Strategy
2014-02-03 09:30:00-05:00,XRO.AX,sell,34.439998626708984,517.0,17805.479290008545,Stop Loss | P&L: -13.3%,94978.11853849888,Base Strategy
2014-02-07 09:30:00-05:00,ALL.AX,buy,4.661322116851807,4109.0,19153.372578144073,"Entry signal - trend: 75, price: $4.66",95767.56778562069,Base Strategy
2014-02-14 09:30:00-05:00,ASX.AX,buy,36.79999923706055,532.0,19577.59959411621,"Entry signal - trend: 75, price: $36.80",97934.87906825542,Base Strategy
2014-02-19 09:30:00-05:00,FPH.AX,buy,3.869999885559082,4393.0,17000.909497261047,"Entry signal - trend: 100, price: $3.87",98547.74060308933,Base Strategy
2014-02-21 09:30:00-05:00,SHL.AX,buy,17.549999237060547,2.0,35.099998474121094,"Entry signal - trend: 100, price: $17.55",98944.48515355587,Base Strategy
2014-11-24 09:30:00-05:00,PME.AX,sell,1.149999976158142,26315.0,30262.24937260151,Profit Target | P&L: 51.3%,120673.23851495981,Base Strategy
2014-11-25 09:30:00-05:00,RMD.AX,buy,6.110000133514404,3989.0,24372.79053258896,"Entry signal - trend: 100, price: $6.11",121866.10974651575,Base Strategy
2014-12-16 09:30:00-05:00,FPH.AX,sell,5.849999904632568,4393.0,25699.049581050873,Profit Target | P&L: 51.2%,125692.69169360399,Base Strategy
2014-12-19 09:30:00-05:00,AEF.AX,buy,0.41999998688697815,60863.0,25562.45920190215,"Entry signal - trend: 50, price: $0.42",127812.50142127275,Base Strategy
2015-01-15 09:30:00-05:00,AEF.AX,sell,0.3700000047683716,60863.0,22519.3102902174,Stop Loss | P&L: -11.9%,127670.27983877063,Base Strategy
2015-01-20 09:30:00-05:00,VCX.AX,sell,2.880000114440918,8489.0,24448.320971488953,Time Exit | P&L: 19.5%,127275.2286092937,Base Strategy
2015-01-21 09:30:00-05:00,APA.AX,buy,7.840354919433594,3292.0,25810.44839477539,"Entry signal - trend: 75, price: $7.84",129086.17830774188,Base Strategy
