timestamp,symbol,action,price,quantity,value,reason,portfolio_value,strategy
2014-01-09 09:30:00-05:00,NHF.AX,buy,2.7200000286102295,7352.0,19997.440210342407,"Entry signal - trend: 100, price: $2.72",100000.0,Base Strategy
2014-01-10 09:30:00-05:00,PPT.AX,buy,49.130001068115234,407.0,19995.9104347229,"Entry signal - trend: 100, price: $49.13",100000.0,Base Strategy
2014-01-16 09:30:00-05:00,NAN.AX,buy,0.8849999904632568,22381.0,19807.18478655815,"Entry signal - trend: 100, price: $0.88",99037.66111183167,Base Strategy
2014-01-21 09:30:00-05:00,NHF.AX,sell,2.5,7352.0,18380.0,Stop Loss | P&L: -8.1%,98756.96069407463,Base Strategy
2014-01-21 09:30:00-05:00,SHV.AX,buy,5.791968822479248,3410.0,19750.613684654236,"Entry signal - trend: 100, price: $5.79",98756.96069407463,Base Strategy
2014-01-22 09:30:00-05:00,COH.AX,buy,60.099998474121094,328.0,19712.79949951172,"Entry signal - trend: 100, price: $60.10",98757.07989668846,Base Strategy
2014-02-03 09:30:00-05:00,ORG.AX,buy,12.448593139648438,1526.0,18996.553131103516,"Entry signal - trend: 100, price: $12.45",95034.79253745079,Base Strategy
2014-02-04 09:30:00-05:00,PPT.AX,sell,45.65999984741211,407.0,18583.61993789673,Stop Loss | P&L: -7.1%,94810.18397045135,Base Strategy
2014-02-05 09:30:00-05:00,CHC.AX,buy,3.7300000190734863,5096.0,19008.080097198486,"Entry signal - trend: 100, price: $3.73",95078.19307869673,Base Strategy
2014-02-06 09:30:00-05:00,NAN.AX,sell,0.8199999928474426,22381.0,18352.419839918613,Stop Loss | P&L: -7.3%,95903.90683549643,Base Strategy
2014-02-10 09:30:00-05:00,COH.AX,sell,52.84000015258789,328.0,17331.520050048828,Stop Loss | P&L: -12.1%,96006.6874999404,Base Strategy
2014-02-12 09:30:00-05:00,BPT.AX,buy,1.480855941772461,13013.0,19270.378370285034,"Entry signal - trend: 100, price: $1.48",96357.78901571035,Base Strategy
2014-02-14 09:30:00-05:00,CPU.AX,buy,11.813061714172363,1403.0,16573.725584983826,"Entry signal - trend: 100, price: $11.81",97000.45020419359,Base Strategy
2014-02-18 09:30:00-05:00,FMG.AX,buy,5.980000019073486,64.0,382.7200012207031,"Entry signal - trend: 75, price: $5.98",97506.11432236433,Base Strategy
2014-02-26 09:30:00-05:00,FMG.AX,sell,5.539999961853027,64.0,354.55999755859375,Stop Loss | P&L: -7.4%,99796.37799876928,Base Strategy
2014-02-28 09:30:00-05:00,ASX.AX,buy,37.560001373291016,9.0,338.04001235961914,"Entry signal - trend: 75, price: $37.56",101071.96728366613,Base Strategy
2014-04-14 10:30:00-04:00,ASX.AX,sell,34.849998474121094,9.0,313.64998626708984,Stop Loss | P&L: -7.2%,99022.83578914404,Base Strategy
2014-04-17 10:30:00-04:00,WOW.AX,buy,31.41875648498535,10.0,314.1875648498535,"Entry signal - trend: 75, price: $31.42",100631.18517416716,Base Strategy
2014-05-12 10:30:00-04:00,SHV.AX,sell,5.35483980178833,3410.0,18260.003724098206,Stop Loss | P&L: -7.5%,99981.51773566008,Base Strategy
2014-05-13 10:30:00-04:00,SUN.AX,buy,16.00884437561035,1141.0,18266.09143257141,"Entry signal - trend: 100, price: $16.01",99877.23032397032,Base Strategy
2014-09-29 10:30:00-04:00,WOW.AX,sell,28.792762756347656,10.0,287.92762756347656,Stop Loss | P&L: -8.4%,94273.57416075468,Base Strategy
2014-10-02 10:30:00-04:00,BPT.AX,sell,1.343101978302002,13013.0,17477.78604364395,Stop Loss | P&L: -9.3%,94752.75882130861,Base Strategy
2014-10-21 10:30:00-04:00,ALL.AX,buy,6.324656963348389,2795.0,17677.416212558746,"Entry signal - trend: 100, price: $6.32",94733.26267033815,Base Strategy
2014-11-19 09:30:00-05:00,ORG.AX,sell,11.538786888122559,1526.0,17608.188791275024,Stop Loss | P&L: -7.3%,95247.29288893938,Base Strategy
2014-12-01 09:30:00-05:00,CPU.AX,sell,10.951589584350586,1403.0,15365.080186843872,Stop Loss | P&L: -7.3%,93269.97182780504,Base Strategy
2014-12-19 09:30:00-05:00,CBA.AX,buy,83.25890350341797,225.0,18733.253288269043,"Entry signal - trend: 100, price: $83.26",93742.65931588411,Base Strategy
2015-01-13 09:30:00-05:00,JBH.AX,buy,16.330215454101562,879.0,14354.259384155273,"Entry signal - trend: 75, price: $16.33",95119.66951304674,Base Strategy
2015-05-14 10:30:00-04:00,SUN.AX,sell,16.420259475708008,1141.0,18735.516061782837,Time Exit | P&L: 2.6%,103330.19926911592,Base Strategy
2015-05-27 10:30:00-04:00,CPU.AX,buy,12.486396789550781,1499.0,18717.10878753662,"Entry signal - trend: 50, price: $12.49",103268.13010388613,Base Strategy
2015-06-04 10:30:00-04:00,CHC.AX,sell,4.599999904632568,5096.0,23441.59951400757,Trailing Stop | P&L: 23.3%,99195.59863692522,Base Strategy
2015-06-18 10:30:00-04:00,ALL.AX,sell,7.639388084411621,2795.0,21352.08969593048,Trailing Stop | P&L: 20.8%,99401.04865056276,Base Strategy
2015-06-23 10:30:00-04:00,TLS.AX,buy,6.28000020980835,3216.0,20196.480674743652,"Entry signal - trend: 75, price: $6.28",101001.49058705568,Base Strategy
